,CID,SID,Solubility_at_pH_7_4,target,Efficacy
28202,2424851,49675918,0.2,1,106.544
28210,2423957,24829604,25.7,1,107.631
28211,2423905,49673175,39.0,1,150.103
28215,2423620,49671796,34.8,1,211.683
28219,2423237,49671834,21.8,1,181.06
28221,2422717,24833998,29.2,1,113.68
28222,2422711,24833720,29.4,1,132.876
28224,2422550,24826964,14.3,1,101.846
28238,2420318,24825625,44.0,1,109.625
28258,2418131,26669797,44.0,1,90.0116
28261,2417513,49672330,17.8,1,200.595
28270,2415782,49680896,46.4,1,141.769
28275,2415002,24824732,0.2,1,180.085
28279,2414358,49680813,1.5,1,141.816
28281,2414076,24836964,49.9,1,92.1952
28284,2414058,49675210,1.6,1,88.3114
28308,2410719,26670029,10.7,1,114.951
28329,2409212,24837306,43.7,1,132.923
28340,2408437,3717771,18.7,1,150.321
28349,2407524,22410442,61.9,1,254.429
28353,2407309,49677322,38.7,1,151.51
28356,2407021,24828481,45.2,1,126.253
28361,2406329,24825221,53.0,1,133.138
28379,2404851,26724259,43.4,1,136.283
28391,2403674,24834582,52.5,1,164.816
28394,2403408,49680608,36.0,1,128.33
28415,2401418,49672775,39.9,1,145.697
28428,2400438,24821155,37.5,1,152.15
28440,2398093,24834662,26.5,1,116.011
28444,2397339,24840769,43.4,1,135.05
28448,2397106,49679887,26.0,1,134.478
28451,2396841,24828645,16.4,1,136.12
28454,2396755,24791354,31.8,1,175.213
28456,2396683,49676167,30.0,1,130.757
28458,2396090,24833612,31.1,1,135.41
28478,2393609,24833832,45.3,1,83.5208
28483,2393080,24780954,39.9,1,127.13
28487,2392581,24826895,45.2,1,154.568
28491,2392375,24835611,24.6,1,100.181
28508,2390981,49674615,11.6,1,140.938
28517,2389630,49675665,44.9,1,131.596
28527,2388700,24828051,43.1,1,111.993
28533,2388124,49723227,14.3,1,113.442
28541,2386881,24837368,50.6,1,143.942
28551,2386629,24825595,40.5,1,154.913
28559,2385952,24836871,51.4,1,80.2997
28565,2385100,49734253,32.4,1,165.821
28570,2384727,26724431,50.5,1,152.327
28591,2382939,24827785,0.5,1,95.6941
28595,2381938,49675582,48.9,1,153.971
28638,2378409,24826540,42.2,1,105.376
28639,2378398,49673795,13.7,1,148.203
28642,2378240,49674060,31.2,1,137.002
28647,2377980,24826531,19.3,1,100.687
28649,2377842,24826449,39.5,1,139.852
28655,2376829,57262013,45.1,1,145.043
28657,2376254,24828749,32.9,1,131.877
28659,2376086,49673961,44.5,1,136.843
28663,2375549,24834064,23.5,1,157.788
28668,2374884,26669653,38.4,1,94.7084
28672,2374353,49730560,36.9,1,96.5137
28676,2374148,24826444,10.85,1,121.977
28684,2373458,24834207,48.2,1,112.785
28685,2373391,49673705,4.9,1,137.015
28695,2372589,26657930,39.9,1,113.367
28697,2372273,24825959,33.3,1,121.464
28702,2371971,24826244,34.2,1,92.7279
28709,2371600,24825718,11.6,1,120.083
28719,2370673,24834038,44.9,1,178.185
28741,2367271,49724812,35.1,1,162.975
28751,2366372,24828496,30.8,1,123.936
28752,2366366,24828674,33.8,1,108.477
28755,2366268,24826051,38.9,1,129.609
28766,2365086,49676347,27.3,1,142.607
28771,2364621,24837179,45.0,1,93.7625
28784,2363795,49675850,35.7,1,132.48
28786,2363746,26669648,41.5,1,104.041
28787,2363662,24836506,32.2,1,101.497
28788,2363269,24835115,20.0,1,103.99
28789,2363267,24835386,32.3,1,131.185
28790,2363240,49679948,44.0,1,128.823
28792,2363010,24835556,43.6,1,110.086
28795,2362437,26657544,27.7,1,95.7711
28796,2361974,24826525,37.5,1,99.9896
28803,2360979,49673869,4.7,1,133.283
28808,2360761,26657521,2.5,1,112.026
28818,2360119,24841218,32.8,1,138.277
28823,2359855,49676095,44.4,1,133.687
28838,2357468,24828107,47.0,1,135.549
28848,2356790,24829867,40.3,1,115.52
28858,2355284,24828620,1.3,1,120.028
28878,2352756,24828586,13.5,1,79.8582
28888,2351439,49677375,3.7,1,79.9373
28889,2351376,49677217,34.0,1,159.175
28908,2348965,24834691,3.7,1,188.233
28954,2342471,24829726,28.0,1,128.699
28957,2342289,24829539,38.3,1,114.696
28967,2341267,24829691,39.9,1,145.02
28975,2340491,24829716,40.0,1,105.388
28978,2340247,26670033,43.0,1,95.0947
28999,2337850,49674362,7.0,1,128.234
29004,2337453,49677016,41.5,1,128.833
29006,2337135,24832567,40.7,1,176.008
29019,2336020,49675162,19.4,1,99.8586
29024,2335552,49673996,33.6,1,156.841
29049,2329071,49680752,7.3,1,111.745
29050,2328662,3716597,29.8,1,136.877
29054,2327942,24830882,1.4,1,107.14
29055,2327119,24830790,0.2,1,79.0044
29063,2325697,24829186,41.8,1,125.957
29064,2325678,24833165,28.8,1,105.488
29068,2325104,49675304,44.3,1,123.075
29069,2325048,49673871,41.7,1,150.898
29071,2324886,24831710,31.7,1,105.921
29072,2324824,24829397,47.1,1,167.285
29080,2324360,24832738,20.6,1,129.263
29085,2323666,49680513,1.4,1,112.73
29086,2323380,24831712,32.2,1,155.446
29103,2321749,49674032,34.1,1,153.786
29119,2318828,24840996,21.7,1,139.397
29120,2318428,26670319,42.2,1,113.206
29121,2318350,49675495,39.6,1,128.048
29124,2317993,49680566,42.2,1,171.583
29126,2317506,24826986,18.8,1,133.95
29128,2317221,49673125,3.1,1,153.006
29142,2314834,49674273,32.6,1,120.05
29143,2314813,24829518,4.3,1,76.5886
29145,2314619,24836023,34.8,1,135.63
29149,2313868,49674224,24.4,1,90.5886
29159,2312594,24829161,4.2,1,158.04
29163,2311860,49671694,35.9,1,154.722
29166,2311322,26670410,34.4,1,120.871
29168,2311082,3715577,20.7,1,127.169
29171,2310843,26658241,5.5,1,122.42
29193,2307917,24835685,43.4,1,86.5824
29197,2307517,49680936,42.0,1,182.306
29199,2307281,49680642,20.5,1,96.1737
29205,2306768,24827753,38.1,1,113.8
29222,2304848,26657632,0.2,1,121.369
29230,2303787,24828795,44.6,1,125.476
29233,2303617,49675438,1.1,1,126.986
29237,2303048,24829554,36.8,1,125.42
29238,2303040,49668836,25.8,1,190.626
29247,2302060,47196702,46.1,1,147.614
29248,2301863,24794896,25.8,1,138.179
29253,2300919,24797381,38.4,1,147.405
29254,2300529,47200476,43.1,1,208.133
29261,2291466,24803456,4.0,1,116.692
29268,2289519,49641996,51.4,1,131.659
29301,2274691,49668802,39.2,1,91.4171
29304,2274404,26663712,7.6,1,115.89
29310,2271739,47201592,29.2,1,159.143
29323,2267786,24809434,50.5,1,144.006
29327,2267474,49667623,21.6,1,115.184
29336,2265088,24788521,26.2,1,113.543
29340,2264012,24808964,5.1,1,165.928
29350,2260892,49648012,1.1,1,166.805
29357,2258593,47198077,12.3,1,269.404
29358,2258498,47202729,15.2,1,168.16
29367,2255346,24812828,3.1,1,139.606
29373,2253328,7972268,0.3,1,101.372
29384,2249573,47202049,49.7,1,146.216
29386,2248499,7976305,1.4,1,138.603
29388,2247700,47202024,31.1,1,143.166
29396,2246462,24789854,51.5,1,104.818
29401,2245071,47197985,15.1,1,171.632
29415,2243106,24794648,7.6,1,116.599
29424,2241667,14724478,11.2,1,91.2507
29434,2239474,24794222,31.0,1,149.457
29436,2239331,24796548,33.8,1,91.8549
29446,2237961,47199122,25.1,1,120.913
29447,2237947,47202392,40.1,1,151.287
29449,2237594,24794928,1.8,1,117.151
29451,2237364,24795170,17.7,1,105.984
29464,2235821,24795188,1.1,1,114.974
29484,2234382,24794326,4.1,1,91.8289
29500,2233087,24794064,28.0,1,84.8178
29520,2230845,49670249,0.7,1,86.6074
29529,2229662,24794771,0.1,1,145.12
29540,2228893,24781714,2.0,1,124.544
29541,2228786,24791084,38.5,1,100.031
29543,2228702,24793921,10.5,1,119.816
29552,2227693,47196426,0.7,1,149.162
29564,2226166,47197009,14.9,1,119.862
29608,2222168,24797602,49.7,1,101.966
29636,2218779,24787542,25.4,1,89.7352
29637,2218599,24787869,50.6,1,99.8077
29640,2218462,24790946,47.3,1,102.005
29642,2218454,24782139,4.1,1,137.328
29643,2218450,24787509,48.9,1,137.76
29644,2218442,24787507,43.1,1,86.9512
29645,2218435,24784870,44.1,1,125.894
29646,2218434,24790948,41.2,1,137.142
29656,2215747,24794456,39.3,1,128.116
29657,2215689,47195489,40.5,1,190.408
29664,2215170,24804769,35.5,1,121.435
29682,2213235,47198709,10.1,1,154.279
29685,2213076,24796397,33.9,1,155.045
29688,2212682,47196447,50.6,1,129.048
29689,2212069,49826030,2.4,1,106.122
29698,2210788,47196443,0.7,1,157.228
29699,2210686,24821350,31.7,1,109.713
29715,2209298,24792635,45.4,1,82.1004
29718,2208886,24793570,34.1,1,119.051
29720,2208666,24792163,30.4,1,91.8137
29723,2208264,49726334,47.7,1,126.605
29726,2207993,24793607,26.1,1,111.757
29727,2207942,24793252,48.5,1,88.049
29741,2206707,24792373,41.6,1,114.112
29742,2206515,49726011,39.7,1,98.8038
29755,2202870,47198960,26.7,1,160.92
29757,2202307,24809480,24.5,1,102.13
29763,2200364,47196521,38.4,1,159.86
29766,2199037,47196290,16.7,1,178.46
29770,2197748,47200627,13.6,1,156.711
29790,2189028,47202094,1.1,1,148.808
29793,2188299,49668606,42.2,1,184.756
29801,2185288,49733634,49.8,1,219.751
29806,2183053,47202093,22.8,1,147.679
29821,2177195,49680086,27.5,1,144.838
29830,2175392,49644577,35.0,1,142.135
29840,2173525,47198589,16.7,1,182.702
29843,2172274,49666837,21.5,1,139.713
29845,2171879,24820566,35.8,1,86.6286
29852,2170787,24829970,44.2,1,80.7449
29860,2168467,24793041,31.9,1,101.506
29861,2168368,47204616,45.2,1,149.394
29866,2166728,24826015,27.0,1,110.123
29885,2163740,47202210,40.5,1,164.423
29894,2162155,49733534,0.2,1,165.178
29897,2161841,24824929,10.8,1,130.506
29935,2151521,24812715,39.8,1,147.221
29987,2145489,24808048,4.1,1,142.122
30003,2141381,51085352,45.8,1,134.925
30013,2136521,49665417,6.9,1,157.367
30015,2136107,49679496,1.3,1,151.667
30019,2134298,49671173,11.9,1,133.465
30020,2134297,49670602,22.6,1,123.991
30021,2133777,24813200,27.3,1,166.867
30059,2125555,49674571,0.2,1,114.507
30060,2125517,49674569,37.3,1,103.293
30063,2125324,24829136,28.7,1,90.0086
30074,2124611,24835598,48.3,1,92.1405
30077,2123393,24829166,47.6,1,119.081
30082,2122512,24829113,3.3,1,129.668
30088,2121892,49717970,45.2,1,103.432
30092,2121587,49673513,47.2,1,116.585
30096,2121353,24791237,24.8,1,137.479
30100,2120341,49675518,39.1,1,138.483
30104,2120114,49675554,39.8,1,140.157
30110,2119148,24825169,9.9,1,104.494
30115,2118298,49674203,8.9,1,144.24
30127,2117341,24824629,41.6,1,94.2405
30145,2116125,49676992,2.8,1,140.133
30188,2111513,24802818,44.3,1,146.309
30191,2111399,24818146,1.2,1,151.704
30194,2110924,49675171,39.5,1,123.146
30268,2104074,24837495,33.3,1,118.288
30288,2102350,24839588,45.3,1,144.689
30354,2095911,49724817,38.9,1,177.559
30362,2095480,26658163,39.7,1,153.072
30372,2094798,49673624,0.4,1,149.567
30373,2094784,49673845,12.1,1,122.274
30387,2093795,49676321,7.9,1,115.966
30458,2088142,24832334,43.4,1,87.0059
30469,2087499,49724644,9.3,1,193.732
30478,2086721,24832007,1.8,1,75.6733
30490,2086353,24836132,51.3,1,114.807
30524,2084095,24830359,44.8,1,129.585
30525,2084043,24827398,25.8,1,122.893
30539,2083345,24831912,10.1,1,71.6417
30563,2081076,26670280,34.6,1,159.48
30564,2081017,49673339,43.6,1,176.225
30565,2081016,49673108,19.8,1,145.256
30584,2078831,24830449,25.3,1,83.4261
30624,2064173,24784741,44.9,1,84.4254
30627,2063958,24827897,15.6,1,121.321
30637,2062636,24793095,24.6,1,156.096
30640,2060916,24835086,20.2,1,94.1183
30646,2060442,24831860,24.5,1,112.079
30662,2058901,47198819,27.7,1,141.32
30663,2058349,47197046,29.5,1,166.685
30664,2058153,47202341,18.1,1,207.107
30687,2056018,49669882,23.0,1,134.495
30690,2055738,24825903,26.9,1,93.7324
30692,2055175,49645078,32.5,1,140.222
30697,2054727,49649742,4.0,1,231.136
30703,2053815,47198993,29.0,1,153.053
30713,2049905,49677838,37.2,1,111.434
30717,2049882,24816705,18.4,1,112.824
30720,2049835,24816376,12.0,1,163.328
30721,2049789,24832380,31.7,1,97.2035
30742,2045736,26663687,3.7,1,89.8909
30743,2045288,26666963,15.9,1,77.1101
30750,2043083,26667165,18.0,1,104.187
30764,2037556,26671420,40.6,1,93.1441
30766,2036931,26726124,33.6,1,126.26
30772,2033398,49667366,36.5,1,145.181
30794,2028146,49667302,37.6,1,142.403
30795,2028070,49667374,22.8,1,141.088
30799,2027065,24796391,27.4,1,141.703
30804,2025368,49667064,3.8,1,136.656
30811,2021697,49648209,43.9,1,131.956
30821,2016236,26663158,2.4,1,102.579
30826,2014032,26663108,1.3,1,123.449
30855,2003392,49667533,13.2,1,128.035
30886,1994994,26662450,1.8,1,130.782
30888,1994587,26726135,2.3,1,114.689
30895,1992283,26671278,41.7,1,97.1604
30900,1991174,26725933,2.7,1,117.224
30904,1988981,26669801,31.7,1,123.186
30911,1987792,24825637,23.9,1,152.405
30913,1986175,26661838,2.0,1,122.542
30919,1984058,49668756,0.2,1,99.7465
30920,1983669,26666087,1.8,1,103.606
30926,1982104,26671353,42.6,1,110.881
30927,1980797,26664247,33.6,1,130.829
30932,1979036,26669581,47.2,1,124.508
30937,1977109,26662942,3.7,1,174.138
30942,1974506,17432225,0.2,1,142.113
30946,1974066,24786949,50.2,1,108.642
30952,1972867,26663056,54.9,1,94.002
30959,1971353,24794397,2.4,1,114.128
30968,1970388,24822475,30.8,1,125.486
30969,1970378,24841308,48.5,1,118.653
31002,1963150,26662863,2.4,1,128.953
31005,1962620,26660274,21.1,1,112.181
31006,1962541,26658474,52.3,1,116.972
31010,1960296,26661163,53.0,1,122.784
31013,1959729,26665861,44.2,1,98.1748
31022,1955955,26665364,4.5,1,111.805
31027,1954262,26670912,57.2,1,115.025
31030,1953182,49648755,53.1,1,106.983
31032,1952623,49667643,28.3,1,105.621
31039,1950327,49645802,19.5,1,128.184
31044,1947746,24786914,45.5,1,93.3235
31061,1945070,49817380,46.1,1,150.034
31065,1943929,49647049,50.2,1,149.024
31076,1939012,26664061,8.5,1,91.8312
31084,1936414,49727460,52.6,1,131.185
31085,1935420,26667077,1.3,1,95.793
31090,1933194,24810021,46.0,1,149.057
31091,1933112,24784068,45.4,1,121.642
31092,1933044,49733528,33.2,1,122.521
31095,1932917,24789771,44.1,1,151.33
31097,1932902,49733263,47.7,1,138.194
31100,1932508,26671123,1.2,1,88.5686
31118,1927956,26661758,47.3,1,92.9086
31119,1927662,24811290,24.9,1,89.8566
31127,1925457,26670880,1.6,1,135.825
31130,1924209,26671205,37.8,1,92.7566
31131,1924086,26662171,53.6,1,138.034
31148,1917167,26726326,53.9,1,139.922
31150,1917125,26659038,39.2,1,136.345
31172,1911817,26662311,26.1,1,99.2526
31174,1911770,26726094,8.8,1,158.583
31176,1911539,24785912,4.9,1,158.793
31197,1906043,26726317,21.1,1,158.577
31198,1905936,26671244,3.8,1,123.86
31201,1905506,26662532,48.8,1,138.607
31210,1903391,26659016,33.7,1,89.8436
31214,1902752,26660929,50.6,1,119.622
31218,1902078,26670996,3.1,1,132.357
31222,1901112,26670770,22.6,1,160.941
31223,1900943,24802732,31.1,1,124.819
31247,1895919,24809186,42.1,1,134.584
31255,1894260,26661242,57.2,1,137.077
31256,1894136,26669506,42.2,1,123.173
31262,1891764,26725899,38.0,1,178.224
31272,1885341,26725782,5.1,1,130.0
31298,1872661,26663735,2.5,1,125.01
31299,1872660,26726390,35.8,1,138.18
31328,1867183,26665565,9.1,1,130.572
31350,1861599,49667401,13.4,1,144.841
31352,1860942,24795187,40.4,1,106.894
31359,1859492,47201414,28.2,1,130.876
31368,1858048,26661040,27.8,1,111.822
31371,1856807,24796858,47.2,1,86.0017
31392,1851480,26660451,9.4,1,152.893
31394,1851222,26663192,49.8,1,104.986
31398,1849949,26662030,23.0,1,155.127
31404,1849030,26661654,18.2,1,140.651
31405,1848773,24794396,43.6,1,152.372
31428,1842043,26666044,1.0,1,95.2651
31432,1839667,49667304,7.4,1,141.868
31434,1839212,26662799,33.4,1,129.245
31439,1838616,49649236,12.8,1,194.382
31453,1834882,26665608,35.2,1,135.576
31454,1834765,26665869,47.1,1,131.713
31469,1830754,26660402,5.3,1,79.4652
31487,1825741,24813666,25.8,1,154.525
31488,1825639,24787375,40.9,1,129.235
31490,1825305,49669254,30.7,1,168.115
31494,1820334,47194879,52.0,1,169.579
31495,1820257,47199212,57.2,1,168.5
31501,1818307,49821274,42.4,1,137.743
31508,1817559,49735861,15.2,1,156.894
31509,1816829,24808132,42.8,1,151.303
31518,1812398,26663069,7.7,1,129.284
31519,1811587,26659426,13.0,1,133.774
31537,1807333,17388550,57.6,1,174.151
31539,1800393,24838068,22.6,1,133.202
31541,1798323,49668600,16.0,1,138.091
31544,1796830,49821873,25.4,1,153.923
31546,1796231,47200542,39.8,1,126.558
31554,1791668,49824312,4.9,1,123.632
31557,1791346,49827953,15.1,1,164.36
31558,1791317,49821884,3.4,1,174.769
31559,1791263,49825639,31.9,1,190.628
31560,1791144,49821219,32.8,1,183.013
31561,1791140,49821239,25.5,1,168.24
31563,1790669,49821872,4.4,1,147.679
31564,1790476,49821223,1.5,1,176.086
31571,1787636,49825586,30.7,1,149.599
31575,1784152,24787273,10.0,1,168.629
31585,1761880,49665210,0.3,1,156.534
31590,1742917,24794741,6.8,1,175.259
31591,1742045,47201728,3.8,1,188.331
31603,1728350,24809902,27.1,1,153.848
31609,1725541,49824318,2.7,1,156.834
31620,1718048,47201883,4.9,1,130.52
31623,1717938,24797663,54.4,1,128.436
31624,1717930,49665394,54.0,1,141.298
31635,1714069,47197704,48.9,1,161.408
31642,1712853,47204200,25.3,1,147.59
31648,1705641,47199653,24.4,1,143.395
31649,1695600,24788848,1.1,1,104.397
31651,1672531,24828572,5.0,1,130.679
31654,1652712,49674291,49.1,1,149.715
31671,1632882,49645052,49.9,1,158.99
31678,1628000,26670941,31.7,1,141.296
31679,1627636,26671467,28.7,1,121.88
31680,1627491,26661449,35.6,1,117.964
31682,1625910,49679534,0.7,1,105.263
31683,1625554,26663846,2.7,1,121.917
31684,1625080,26663796,37.4,1,125.719
31692,1622297,49647413,52.1,1,153.585
31697,1617920,26663122,28.3,1,114.113
31709,1611627,26659020,30.3,1,112.305
31716,1607515,24805374,47.4,1,121.661
31722,1602504,26671605,31.4,1,130.902
31743,1591624,26665394,17.4,1,93.4704
31744,1591163,24813182,49.3,1,108.987
31749,1587838,49648058,5.1,1,129.079
31767,1582612,49724784,48.2,1,144.424
31769,1581987,24833410,0.8,1,94.9421
31799,1567287,26666614,46.9,1,141.088
31800,1567097,26725795,26.6,1,125.817
31811,1562989,24809783,1.3,1,103.969
31814,1562706,49829208,45.1,1,186.804
31832,1554840,26660799,36.7,1,126.347
31833,1554319,49680362,44.6,1,209.029
31845,1550242,24788804,26.6,1,150.247
31855,1548086,24813083,35.9,1,107.233
31865,1541788,49649623,39.4,1,118.875
31866,1541671,49674823,4.2,1,150.635
31869,1541587,24816738,19.8,1,126.562
31871,1540853,24827942,9.4,1,117.816
31881,1537229,49729893,25.8,1,179.665
31908,1527243,26662065,11.8,1,150.677
31910,1524005,26663521,45.5,1,94.2996
31911,1524003,26667204,55.6,1,104.286
31913,1523396,24831401,25.7,1,106.403
31925,1520108,47202022,26.2,1,193.675
31932,1517328,24827703,11.2,1,106.649
31935,1514690,24812399,4.6,1,101.086
31936,1514485,24823327,12.7,1,135.867
31939,1512459,24822477,39.5,1,127.043
31944,1512279,49679999,0.6,1,111.648
31969,1511617,24823873,36.0,1,98.914
31970,1511527,47198748,1.6,1,116.859
32012,1509622,24814621,23.5,1,86.2428
32044,1508394,24785610,0.6,1,181.608
32108,1504760,24785582,43.1,1,119.503
32119,1504530,24811581,45.6,1,169.09
32133,1503698,49649361,1.8,1,127.772
32140,1503539,26662875,35.6,1,140.614
32147,1503195,24781165,20.1,1,138.36
32154,1502838,49670319,0.2,1,126.666
32161,1502284,24836348,37.3,1,152.261
32170,1499172,24784732,0.2,1,99.1798
32209,1490906,26664004,52.6,1,92.6714
32210,1490896,24820218,20.0,1,126.042
32225,1490249,49666210,10.7,1,104.659
32226,1490247,24817906,53.3,1,105.821
32230,1490139,49665896,5.7,1,113.227
32242,1489253,24821488,9.8,1,138.192
32310,1488016,49666338,39.2,1,172.423
32343,1487337,49665843,24.1,1,143.705
32383,1486116,49666561,44.6,1,146.971
32426,1485426,49666384,44.9,1,157.382
32448,1484838,49666340,41.0,1,166.685
32556,1481305,24822096,24.5,1,93.271
32571,1481190,24821835,13.0,1,75.8974
32572,1481180,24820215,1.8,1,80.143
32583,1480920,24818156,1.4,1,86.9423
32584,1480919,24817553,1.2,1,172.616
32596,1480718,24824545,47.4,1,124.221
32605,1480557,24819809,33.6,1,126.402
32607,1480541,49666391,40.8,1,138.188
32622,1479852,49666185,19.3,1,116.428
32650,1478409,24819148,13.4,1,101.63
32659,1478191,24824565,7.0,1,109.614
32670,1478046,24824570,47.7,1,141.152
32699,1477620,24824571,23.2,1,117.348
32703,1477595,49666263,39.6,1,124.525
32726,1477078,49666646,18.7,1,165.72
32752,1475942,24819165,27.5,1,123.353
32757,1475493,49665888,36.3,1,130.936
32761,1475464,24831688,19.4,1,89.1793
32764,1475294,50086815,46.1,1,153.642
32830,1473457,24817510,33.3,1,142.429
32898,1472329,49665816,21.0,1,149.288
32915,1471633,24820026,7.5,1,139.09
32920,1471311,24819483,18.3,1,101.522
32921,1471142,49665706,40.2,1,170.014
32922,1471141,49666719,36.9,1,144.671
32986,1454908,49665468,8.0,1,140.024
32992,1453037,49726956,1.9,1,124.002
32996,1452908,49733082,0.4,1,127.345
32998,1452890,49725818,1.6,1,128.311
33019,1451531,24812652,1.3,1,132.872
33038,1449812,24780436,2.3,1,150.133
33069,1445364,24808918,3.9,1,136.528
33082,1442866,24797073,1.7,1,116.172
33100,1438796,24784435,1.3,1,138.192
33101,1438773,24787351,0.3,1,170.491
33125,1433832,49733300,3.2,1,87.4559
33141,1432270,24807375,17.6,1,97.3327
33174,1423272,26670823,17.7,1,130.7
33176,1422830,49647514,15.2,1,163.396
33184,1420946,26725978,3.5,1,141.828
33209,1416550,24809387,46.6,1,128.712
33230,1404043,26658348,12.2,1,181.815
33240,1400652,49647289,0.3,1,164.913
33247,1399755,49647571,14.1,1,146.452
33261,1397666,26660840,49.4,1,136.577
33265,1396226,26725612,1.3,1,99.275
33267,1395238,24827894,6.8,1,167.555
33271,1394397,26658666,36.0,1,136.164
33281,1389502,26671357,5.1,1,139.151
33296,1385360,26658403,56.8,1,119.927
33323,1378406,47198346,34.2,1,109.055
33324,1378338,47197972,1.3,1,116.139
33327,1377281,47198248,6.1,1,193.78
33328,1377280,47198527,17.0,1,204.412
33329,1377274,47198967,15.2,1,158.684
33330,1377244,47198404,1.0,1,157.471
33331,1377232,47199044,8.0,1,168.741
33332,1377226,47202231,42.1,1,140.952
33333,1377206,47198538,6.3,1,160.829
33334,1377199,47199032,31.8,1,152.901
33336,1377164,47198009,4.8,1,161.631
33337,1377160,47198594,17.3,1,170.927
33338,1377120,47198177,24.3,1,165.905
33339,1377068,47199013,0.9,1,181.213
33341,1377005,47198590,17.7,1,180.412
33343,1376821,47202012,23.4,1,116.746
33344,1376447,49646911,9.9,1,129.64
33351,1375742,47198492,1.4,1,196.387
33352,1375723,47198507,33.8,1,97.24
33356,1371384,24811166,31.1,1,181.482
33360,1369444,47198225,30.9,1,136.475
33390,1348878,47198768,5.6,1,131.758
33391,1348641,49667233,3.9,1,131.858
33395,1346651,26667091,5.9,1,66.1931
33404,1339855,47202190,3.9,1,177.217
33410,1334525,47197826,0.4,1,150.843
33418,1329828,47201998,57.0,1,162.229
33419,1329648,47196618,0.4,1,149.873
33421,1325392,26671549,11.2,1,124.056
33429,1319898,22403882,13.9,1,152.88
33435,1317476,26666576,41.5,1,134.734
33462,1302924,24784889,53.3,1,123.404
33471,1300897,24791675,55.2,1,144.507
33477,1299402,47200933,29.2,1,107.264
33482,1298255,24783361,45.0,1,114.247
33488,1296008,24798004,0.6,1,82.62
33494,1294515,24784925,1.7,1,87.857
33534,1269420,47200818,22.5,1,124.438
33539,1268248,26730487,26.5,1,131.612
33545,1266385,24823176,39.2,1,132.079
33547,1265701,47196837,41.8,1,173.387
33549,1265289,49815885,49.1,1,114.624
33550,1265108,24795897,33.3,1,84.8389
33555,1264139,49825317,36.4,1,114.649
33582,1260064,24792895,29.6,1,128.159
33589,1259066,24794360,2.6,1,118.394
33595,1258496,24796445,33.7,1,78.3372
33596,1258368,24796356,48.0,1,114.113
33597,1258345,24796834,41.4,1,120.603
33607,1257397,24797375,28.2,1,103.909
33610,1257250,49816763,2.3,1,92.0695
33645,1252181,24795222,21.6,1,162.812
33660,1250602,47199895,48.2,1,114.406
33683,1247685,24782394,0.3,1,81.0063
33684,1247646,47196404,25.9,1,112.507
33704,1247098,47198364,0.3,1,146.354
33717,1246799,24783985,19.5,1,96.1095
33751,1245805,24782479,30.2,1,112.524
33753,1245763,24788506,15.6,1,123.259
33775,1245175,49823970,16.5,1,134.502
33807,1240272,26726157,10.5,1,118.031
33810,1237542,49827052,39.9,1,122.855
33841,1227689,26666079,0.8,1,133.357
33846,1226902,24788213,0.4,1,95.2337
33853,1226749,49821159,6.4,1,171.586
33854,1226717,49825641,38.9,1,146.19
33855,1226658,49821162,47.4,1,150.851
33865,1225672,24797622,36.8,1,81.3328
33866,1225605,49825576,39.6,1,158.971
33869,1224578,49821564,36.6,1,140.031
33870,1224504,49821381,3.6,1,138.301
33876,1222695,49665612,47.8,1,93.6326
33882,1219913,26659399,23.9,1,98.0133
33883,1219586,49821686,42.9,1,174.414
33899,1214172,49649158,0.8,1,162.769
33902,1212146,26671075,4.0,1,116.293
33904,1210970,24781390,7.2,1,104.013
33907,1209895,26659774,4.1,1,149.555
33909,1208567,47202176,4.1,1,183.836
33911,1206899,24823053,13.5,1,176.466
33925,1201959,26671025,3.3,1,109.688
33931,1201366,24827127,26.3,1,114.073
33935,1189912,47196621,1.6,1,101.653
33955,1168066,49730103,31.5,1,156.736
33965,1163059,49725141,54.9,1,101.837
33998,1150860,49729410,49.7,1,132.82
34009,1147554,49646016,28.4,1,132.672
34011,1146349,24780144,0.2,1,95.3887
34014,1144752,47203924,38.0,1,113.312
34018,1142407,24790085,18.9,1,107.856
34053,1132009,24780764,32.1,1,163.609
34054,1131573,49736219,53.2,1,115.794
34066,1127228,49728972,23.6,1,126.13
34071,1124396,49730281,51.4,1,125.983
34088,1121648,49816149,46.7,1,164.63
34108,1115305,47200992,42.4,1,88.0485
34113,1113009,17504780,6.7,1,148.144
34117,1112324,24804879,30.6,1,121.106
34151,1103417,24804525,0.5,1,119.282
34152,1102888,49642522,0.2,1,134.863
34153,1102628,47204475,36.2,1,174.07
34159,1099826,49641530,41.1,1,108.112
34162,1099821,49665575,5.0,1,151.781
34178,1096450,47204337,26.0,1,155.239
34195,1094903,49725962,0.5,1,89.0912
34207,1094117,24807429,13.8,1,118.201
34249,1092811,24808589,31.3,1,150.59
34250,1092810,24808793,28.7,1,136.894
34257,1092472,24808460,1.8,1,140.453
34258,1092442,24808120,1.3,1,119.036
34261,1092430,49641332,0.6,1,115.806
34262,1092429,47204137,7.6,1,192.399
34272,1091333,24804468,8.9,1,87.8789
34285,1090543,49665595,38.7,1,151.572
34289,1090315,24790251,41.8,1,129.449
34291,1090312,14723030,4.9,1,159.252
34292,1090305,24790253,34.3,1,139.671
34326,1088438,47203507,2.7,1,108.851
34334,1088126,47203982,34.3,1,100.112
